Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Offensive,Weakness,UWPlatteville,256,Colin_Kramper,0.6,4.333333333,0.6,Miscellaneous,0.2,0,
Offensive,Weakness,UWPlatteville,256,Colin_Kramper,0.6,4.333333333,0.6,P&R Roll Man,0.067,0,0
Offensive,Weakness,UWPlatteville,255,Colin_Connelly,2.285714286,7.333333333,0.842,Miscellaneous,0.088,0.6,
Offensive,Weakness,UWPlatteville,255,Colin_Connelly,2.285714286,7.333333333,0.842,Off Screen,0.018,0,0
Offensive,Weakness,UWPlatteville,255,Colin_Connelly,2.285714286,7.333333333,0.842,Offensive Rebounds (put backs),0.088,0.8,0.5
Offensive,Weakness,UWPlatteville,255,Colin_Connelly,2.285714286,7.333333333,0.842,Isolation,0.07,0.75,0.5
Offensive,Weakness,UWPlatteville,255,Colin_Connelly,2.285714286,7.333333333,0.842,Spot Up,0.351,0.45,0.158
Offensive,Weakness,Chicago,34,Cole_Schmitz,2,7.95,0.769,P&R Ball Handler,0.019,0,
Offensive,Weakness,Chicago,34,Cole_Schmitz,2,7.95,0.769,Off Screen,0.154,0.5,0.143
Offensive,Weakness,Chicago,34,Cole_Schmitz,2,7.95,0.769,Hand Off,0.077,0,0
Offensive,Weakness,Chicago,34,Cole_Schmitz,2,7.95,0.769,Isolation,0.019,0,0
Offensive,Weakness,Chicago,34,Cole_Schmitz,2,7.95,0.769,Miscellaneous,0.019,0,
Offensive,Weakness,UWPlatteville,254,Cole_Hake,0.5,2.2,0.556,P&R Roll Man,0.222,0,0
Offensive,Weakness,UWPlatteville,254,Cole_Hake,0.5,2.2,0.556,Off Screen,0.111,0,0
Offensive,Weakness,UWPlatteville,254,Cole_Hake,0.5,2.2,0.556,Transition,0.111,0,0
Offensive,Weakness,UWPlatteville,254,Cole_Hake,0.5,2.2,0.556,Miscellaneous,0.111,0,
Offensive,Weakness,UWPlatteville,254,Cole_Hake,0.5,2.2,0.556,Post-Up,0.111,0,
Offensive,Weakness,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,P&R Roll Man,0.167,0.5,0.222
Offensive,Weakness,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,Hand Off,0.017,0,0
Offensive,Weakness,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,P&R Ball Handler,0.033,0,
Offensive,Weakness,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,Miscellaneous,0.133,0.375,1
Offensive,Weakness,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Isolation,0.005,0,0
Offensive,Weakness,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Hand Off,0.005,0,0
Offensive,Weakness,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Post-Up,0.199,0.884,0.514
Offensive,Weakness,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Off Screen,0.032,0.571,0.333
Offensive,Weakness,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Miscellaneous,0.111,0.542,0.4
Offensive,Weakness,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Spot Up,0.12,1,0.36
Offensive,Weakness,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Offensive Rebounds (put backs),0.117,0.222,0
Offensive,Weakness,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Post-Up,0.091,0.571,0.333
Offensive,Weakness,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Isolation,0.013,0,0
Offensive,Weakness,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Miscellaneous,0.052,0.25,
Offensive,Weakness,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Spot Up,0.208,0.438,0.2
Offensive,Weakness,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Off Screen,0.117,0.444,0.222
Offensive,Weakness,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Offensive Rebounds (put backs),0.025,0.75,0.333
Offensive,Weakness,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Cut,0.057,0.889,0.375
Offensive,Weakness,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Post-Up,0.006,0,
Offensive,Weakness,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,P&R Roll Man,0.019,0,0
Offensive,Weakness,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Off Screen,0.126,0.75,0.353
Offensive,Weakness,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Miscellaneous,0.044,0.571,0.25
Offensive,Weakness,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,P&R Ball Handler,0.006,0,0
Offensive,Weakness,GustavusAdolphus,301,Charlie_Krambeer,2.263157895,11.05263158,0.878,Isolation,0.02,0,
Offensive,Weakness,GustavusAdolphus,301,Charlie_Krambeer,2.263157895,11.05263158,0.878,Cut,0.061,0.667,0.5
Offensive,Weakness,GustavusAdolphus,301,Charlie_Krambeer,2.263157895,11.05263158,0.878,Off Screen,0.163,0.375,0.125
Offensive,Weakness,GustavusAdolphus,301,Charlie_Krambeer,2.263157895,11.05263158,0.878,P&R Ball Handler,0.02,0,0
Offensive,Weakness,GustavusAdolphus,301,Charlie_Krambeer,2.263157895,11.05263158,0.878,Miscellaneous,0.061,0,
Offensive,Weakness,Kalamazoo,217,Charlie_Carson,1.764705882,5.705882353,0.714,Transition,0.19,0.5,0.25
Offensive,Weakness,Kalamazoo,217,Charlie_Carson,1.764705882,5.705882353,0.714,Miscellaneous,0.071,0,
Offensive,Weakness,Kalamazoo,217,Charlie_Carson,1.764705882,5.705882353,0.714,P&R Ball Handler,0.119,0.4,0.25
Offensive,Weakness,Kalamazoo,217,Charlie_Carson,1.764705882,5.705882353,0.714,Isolation,0.024,0,0
Offensive,Weakness,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,P&R Ball Handler,0.127,0.85,0.379
Offensive,Weakness,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Cut,0.079,1.04,0.55
Offensive,Weakness,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Offensive Rebounds (put backs),0.022,0.286,0.167
Offensive,Weakness,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Miscellaneous,0.054,0.588,0.5
Offensive,Weakness,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Isolation,0.032,0.7,0.375
Offensive,Weakness,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Post-Up,0.089,0.964,0.444
Offensive,Weakness,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,Miscellaneous,0.117,0.2,
Offensive,Weakness,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,Post-Up,0.246,0.667,0.481
Offensive,Weakness,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Post-Up,0.048,0.857,0.5
Offensive,Weakness,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,P&R Roll Man,0.003,0,0
Offensive,Weakness,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Miscellaneous,0.082,0.625,0.5
Offensive,Weakness,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Off Screen,0.096,0.643,0.261
Offensive,Weakness,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Offensive Rebounds (put backs),0.034,0.8,0.333
Offensive,Weakness,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,P&R Ball Handler,0.124,0.806,0.458
Offensive,Weakness,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Isolation,0.082,0.833,0.333
Offensive,Weakness,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Hand Off,0.029,0.222,0
Offensive,Weakness,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Offensive Rebounds (put backs),0.016,0.8,0.5
Offensive,Weakness,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Cut,0.026,0.75,0.2
Offensive,Weakness,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Isolation,0.061,0.158,0.083
Offensive,Weakness,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Miscellaneous,0.093,0.621,0
Offensive,Weakness,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,P&R Ball Handler,0.141,0.909,0.351
Offensive,Weakness,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,P&R Roll Man,0.004,0,0
Offensive,Weakness,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,P&R Ball Handler,0.054,0.308,0.222
Offensive,Weakness,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Miscellaneous,0.079,0.211,0.2
Offensive,Weakness,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Isolation,0.126,0.633,0.3
Offensive,Weakness,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Offensive Rebounds (put backs),0.038,0.333,0.143
Offensive,Weakness,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Spot Up,0.222,0.642,0.265
Offensive,Weakness,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Hand Off,0.004,0,0
Offensive,Weakness,NorthPark,233,Cardell_Simmons,1.25,5.5,0.357,P&R Ball Handler,0.214,0,0
Offensive,Weakness,NorthPark,233,Cardell_Simmons,1.25,5.5,0.357,Offensive Rebounds (put backs),0.071,0,0
Offensive,Weakness,NorthPark,233,Cardell_Simmons,1.25,5.5,0.357,Miscellaneous,0.071,0,
Offensive,Weakness,NorthPark,233,Cardell_Simmons,1.25,5.5,0.357,Off Screen,0.071,0,0
Offensive,Weakness,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Spot Up,0.125,0.545,0.2
Offensive,Weakness,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,P&R Ball Handler,0.136,0.583,0.3
Offensive,Weakness,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Isolation,0.125,0.545,0.25
Offensive,Weakness,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Off Screen,0.011,0,0
Offensive,Weakness,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Miscellaneous,0.057,0.2,
Offensive,Weakness,IllinoisTech,316,Calvin_Schmitz,2.111111111,10.11111111,0.633,Spot Up,0.5,0.5,0.214
Offensive,Weakness,IllinoisTech,316,Calvin_Schmitz,2.111111111,10.11111111,0.633,Miscellaneous,0.117,0,0
Offensive,Weakness,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Spot Up,0.186,0.412,0.161
Offensive,Weakness,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Isolation,0.005,0,
Offensive,Weakness,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Post-Up,0.355,0.754,0.388
Offensive,Weakness,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Off Screen,0.011,0,0
Offensive,Weakness,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Miscellaneous,0.049,0.667,0.5
Offensive,Weakness,Albion,5,Caden_Ebeling,5.48,14.84,0.792,P&R Roll Man,0.049,0.333,0.125
Offensive,Weakness,WheatonIL,199,Cade_Alioth,1.5,7.045454545,1.32,Miscellaneous,0.2,0.6,
Offensive,Weakness,WheatonIL,199,Cade_Alioth,1.5,7.045454545,1.32,Post-Up,0.04,0,
Offensive,Weakness,WheatonIL,199,Cade_Alioth,1.5,7.045454545,1.32,P&R Roll Man,0.04,0,0
Offensive,Weakness,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,Cut,0.032,0,0
Offensive,Weakness,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,Miscellaneous,0.111,0.286,
Offensive,Weakness,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,Transition,0.19,0.833,0.222
Offensive,Weakness,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,Hand Off,0.143,0.444,0.2
Offensive,Weakness,Fontbonne,102,Brian_Wacha,0.6,2,1.5,Miscellaneous,0.5,0,
Offensive,Weakness,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,Spot Up,0.229,0.579,0.294
Offensive,Weakness,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,Hand Off,0.024,0,0
Offensive,Weakness,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,Miscellaneous,0.181,0.2,0
Offensive,Weakness,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,Off Screen,0.024,0,
Offensive,Weakness,EastWest,86,Brian_Ashberry,5,12.15384615,0.625,Offensive Rebounds (put backs),0.202,0.238,0.071
Offensive,Weakness,EastWest,86,Brian_Ashberry,5,12.15384615,0.625,P&R Roll Man,0.058,0.5,0.25
Offensive,Weakness,EastWest,86,Brian_Ashberry,5,12.15384615,0.625,Spot Up,0.115,0.583,0.25
Offensive,Weakness,IllinoisTech,314,Brett_Ott,0.7,3.9,0.438,Spot Up,0.438,0.429,0.143
Offensive,Weakness,IllinoisTech,314,Brett_Ott,0.7,3.9,0.438,Offensive Rebounds (put backs),0.063,0,
Offensive,Weakness,IllinoisTech,314,Brett_Ott,0.7,3.9,0.438,Miscellaneous,0.063,0,
Offensive,Weakness,IllinoisTech,314,Brett_Ott,0.7,3.9,0.438,P&R Ball Handler,0.063,0,0
Offensive,Weakness,IllinoisTech,314,Brett_Ott,0.7,3.9,0.438,Transition,0.188,0.333,0
Offensive,Weakness,Carthage,20,Brett_Czerak,1.333333333,4.333333333,0.667,P&R Ball Handler,0.167,0,
Offensive,Weakness,OlivetCollege,272,Brent_Davis,0.285714286,4.142857143,0.583,Spot Up,0.417,0,0
Offensive,Weakness,OlivetCollege,272,Brent_Davis,0.285714286,4.142857143,0.583,Hand Off,0.083,0,0
Offensive,Weakness,OlivetCollege,272,Brent_Davis,0.285714286,4.142857143,0.583,P&R Ball Handler,0.083,0,0
Offensive,Weakness,OlivetCollege,272,Brent_Davis,0.285714286,4.142857143,0.583,Miscellaneous,0.083,0,
Offensive,Weakness,Kalamazoo,216,Brennen_Buszka,1.772727273,11.86363636,0.588,Transition,0.118,0.5,0.167
Offensive,Weakness,Kalamazoo,216,Brennen_Buszka,1.772727273,11.86363636,0.588,Off Screen,0.074,0.4,0.333
Offensive,Weakness,Kalamazoo,216,Brennen_Buszka,1.772727273,11.86363636,0.588,P&R Ball Handler,0.088,0,0
Offensive,Weakness,Kalamazoo,216,Brennen_Buszka,1.772727273,11.86363636,0.588,Miscellaneous,0.191,0.231,0
Offensive,Weakness,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Spot Up,0.146,0.571,0.214
Offensive,Weakness,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Offensive Rebounds (put backs),0.104,0.9,0.667
Offensive,Weakness,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Miscellaneous,0.063,0.333,
Offensive,Weakness,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,P&R Ball Handler,0.01,0,0
Offensive,Weakness,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Post-Up,0.198,0.842,0.467
Offensive,Weakness,Carthage,19,Brad_Perry,10.04,23.52,0.951,Spot Up,0.004,0,
Offensive,Weakness,Carthage,19,Brad_Perry,10.04,23.52,0.951,Post-Up,0.614,0.932,0.538
Offensive,Weakness,Carthage,19,Brad_Perry,10.04,23.52,0.951,P&R Roll Man,0.027,0.857,0.5
Offensive,Weakness,Carthage,19,Brad_Perry,10.04,23.52,0.951,Miscellaneous,0.064,0.235,0
Offensive,Weakness,Carthage,19,Brad_Perry,10.04,23.52,0.951,Hand Off,0.004,0,0
Offensive,Weakness,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Hand Off,0.008,1,0.333
Offensive,Weakness,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Off Screen,0.037,0.571,0.273
Offensive,Weakness,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Post-Up,0.064,0.917,0.5
Offensive,Weakness,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Isolation,0.165,0.935,0.45
Offensive,Weakness,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Miscellaneous,0.069,0.346,0.5
Offensive,Weakness,Carthage,18,Brad_Kruse,16.12,36.76,1.056,P&R Ball Handler,0.106,0.975,0.615
Offensive,Weakness,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Miscellaneous,0.093,0.154,
Offensive,Weakness,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Hand Off,0.007,0,0
Offensive,Weakness,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Spot Up,0.214,0.8,0.32
Offensive,Weakness,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,P&R Ball Handler,0.029,0.5,0.333
Offensive,Weakness,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Post-Up,0.243,0.735,0.462
Offensive,Weakness,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,P&R Roll Man,0.05,0.857,0.75
Offensive,Weakness,OlivetCollege,271,Blake_Siersma,2.892857143,13.03571429,1,Miscellaneous,0.111,0.556,
Offensive,Weakness,OlivetCollege,271,Blake_Siersma,2.892857143,13.03571429,1,Offensive Rebounds (put backs),0.185,0.867,0.545
Offensive,Weakness,OlivetCollege,271,Blake_Siersma,2.892857143,13.03571429,1,P&R Roll Man,0.074,0.833,0.5
Offensive,Weakness,OlivetCollege,271,Blake_Siersma,2.892857143,13.03571429,1,Spot Up,0.012,0,
Offensive,Weakness,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Miscellaneous,0.11,0.111,
Offensive,Weakness,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,P&R Roll Man,0.073,0,0
Offensive,Weakness,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Hand Off,0.012,0,0
Offensive,Weakness,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Isolation,0.006,0,
Offensive,Weakness,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Post-Up,0.003,0,0
Offensive,Weakness,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Isolation,0.127,0.769,0.323
Offensive,Weakness,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Miscellaneous,0.065,0.6,0.5
Offensive,Weakness,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Spot Up,0.282,0.931,0.403
Offensive,Weakness,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,P&R Ball Handler,0.101,0.613,0.318
Offensive,Weakness,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,P&R Ball Handler,0.061,0.667,0.333
Offensive,Weakness,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Hand Off,0.061,0.667,0.333
Offensive,Weakness,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Spot Up,0.429,0.762,0.3
Offensive,Weakness,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Miscellaneous,0.061,0,
Offensive,Weakness,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,P&R Ball Handler,0.077,0.682,0.357
Offensive,Weakness,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Offensive Rebounds (put backs),0.035,0.8,0.444
Offensive,Weakness,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,P&R Roll Man,0.003,0,0
Offensive,Weakness,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Miscellaneous,0.066,0.158,0
Offensive,Weakness,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Isolation,0.045,0.538,0.75
Offensive,Weakness,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Post-Up,0.007,0,0
Offensive,Weakness,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Transition,0.224,0.906,0.475
Offensive,Weakness,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,P&R Ball Handler,0.12,0.889,0.6
Offensive,Weakness,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Cut,0.107,0.625,0.25
Offensive,Weakness,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Spot Up,0.32,0.875,0.368
Offensive,Weakness,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Off Screen,0.04,0,0
Offensive,Weakness,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Isolation,0.013,0,
Offensive,Weakness,Albion,4,Austin_Thompson,0.4,2.6,0.667,Miscellaneous,0.333,0,
Offensive,Weakness,Albion,4,Austin_Thompson,0.4,2.6,0.667,Spot Up,0.333,0,0
Offensive,Weakness,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Cut,0.139,0.429,0.273
Offensive,Weakness,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Miscellaneous,0.198,0.3,0
Offensive,Weakness,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,P&R Ball Handler,0.01,0,0
Offensive,Weakness,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Isolation,0.02,0,0
Offensive,Weakness,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Hand Off,0.01,0,0
Offensive,Weakness,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Off Screen,0.069,0.286,0.143
Offensive,Weakness,CornellCollege,50,Austin_Dyer,0.571428571,5.428571429,0.333,Miscellaneous,0.083,0,
Offensive,Weakness,CornellCollege,50,Austin_Dyer,0.571428571,5.428571429,0.333,Isolation,0.167,0,0
Offensive,Weakness,CornellCollege,50,Austin_Dyer,0.571428571,5.428571429,0.333,Post-Up,0.167,0,0
Offensive,Weakness,CornellCollege,50,Austin_Dyer,0.571428571,5.428571429,0.333,P&R Roll Man,0.417,0,0
Offensive,Weakness,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Miscellaneous,0.077,0.611,0.333
Offensive,Weakness,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Isolation,0.155,0.963,0.42
Offensive,Weakness,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Cut,0.033,0.87,0.368
Offensive,Weakness,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Post-Up,0.027,0.895,0.412
Offensive,Weakness,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Spot Up,0.13,0.901,0.324
Offensive,Weakness,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,P&R Ball Handler,0.077,0.87,0.333
Offensive,Weakness,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,Hand Off,0.021,0,0
Offensive,Weakness,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,Miscellaneous,0.063,0.333,0
Offensive,Weakness,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,P&R Ball Handler,0.189,0.778,0.385
Offensive,Weakness,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,Offensive Rebounds (put backs),0.011,0,0
Offensive,Weakness,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,Off Screen,0.074,0.857,0.4
Offensive,Weakness,DominicanIL,70,Arrin_Westbrook,2.1,4.6,0.75,Transition,0.25,0.571,0.333
Offensive,Weakness,DominicanIL,70,Arrin_Westbrook,2.1,4.6,0.75,P&R Ball Handler,0.25,0.286,0.2
Offensive,Weakness,DominicanIL,70,Arrin_Westbrook,2.1,4.6,0.75,Miscellaneous,0.036,0,
Offensive,Weakness,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Miscellaneous,0.114,0.048,
Offensive,Weakness,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,P&R Roll Man,0.043,0,0
Offensive,Weakness,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Off Screen,0.011,0.5,0
Offensive,Weakness,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Post-Up,0.179,0.758,0.375
Offensive,Weakness,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,P&R Ball Handler,0.048,0.667,0.5
Offensive,Weakness,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Isolation,0.048,0,0
Offensive,Weakness,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Transition,0.129,0.375,0.25
Offensive,Weakness,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Offensive Rebounds (put backs),0.065,0.5,0.333
Offensive,Weakness,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Off Screen,0.048,0,0
Offensive,Weakness,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Isolation,0.071,0.2,0.111
Offensive,Weakness,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,P&R Roll Man,0.057,0.25,0.143
Offensive,Weakness,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Spot Up,0.326,0.652,0.353
Offensive,Weakness,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Hand Off,0.007,0,0
Offensive,Weakness,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Miscellaneous,0.05,0.714,
Offensive,Weakness,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Off Screen,0.008,0,0
Offensive,Weakness,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Miscellaneous,0.064,0.824,0.5
Offensive,Weakness,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Cut,0.008,0,0
Offensive,Weakness,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Hand Off,0.019,0.4,0.2
Offensive,Weakness,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Spot Up,0.094,0.8,0.3
Offensive,Weakness,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Isolation,0.125,0.667,0.4
Offensive,Weakness,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Miscellaneous,0.185,0,
Offensive,Weakness,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Isolation,0.111,0.333,0
Offensive,Weakness,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Off Screen,0.074,0,0
Offensive,Weakness,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Post-Up,0.111,0,0
Offensive,Weakness,MSOE,150,Anthony_Bartman,0.5,2.5,1,Spot Up,0.5,0,0
Offensive,Weakness,OlivetCollege,270,Angus_Bennett,2.321428571,10.96428571,0.905,Spot Up,0.014,0,0
Offensive,Weakness,OlivetCollege,270,Angus_Bennett,2.321428571,10.96428571,0.905,P&R Roll Man,0.135,0.8,0.5
